user_id,level_num,current_square,square_to_move,direction_to_move,move_approved,cmd_overridden,coin_collected,current_health,trust_level,proposed_damage,surrounding_area
1009,2,clear,clear,right,True,False,False,10,60,0,"['wall', 'lava', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,2,clear,clear,up,True,False,True,10,60,0,"['lava', 'clear', 'edge', 'clear', 'clear', 'edge', 'edge', 'edge', 'edge']"
1009,2,clear,clear,down,True,False,False,10,63,0,"['clear', 'lava', 'edge', 'lava', 'clear', 'edge', 'clear', 'clear', 'edge']"
1009,2,clear,clear,left,True,False,False,10,64,0,"['lava', 'clear', 'edge', 'clear', 'clear', 'edge', 'edge', 'edge', 'edge']"
1009,2,clear,clear,left,True,False,False,10,64,0,"['wall', 'lava', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,2,clear,clear,left,True,False,False,10,64,0,"['wall', 'wall', 'lava', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,2,clear,clear,left,True,False,False,10,64,0,"['clear', 'wall', 'wall', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,2,clear,clear,up,True,False,False,10,64,0,"['clear', 'clear', 'wall', 'mud', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,2,clear,clear,up,True,False,False,10,64,0,"['wall', 'clear', 'clear', 'clear', 'clear', 'wall', 'mud', 'clear', 'clear']"
1009,2,clear,clear,right,True,False,False,10,64,0,"['wall', 'lava', 'clear', 'wall', 'clear', 'clear', 'clear', 'clear', 'wall']"
1009,2,clear,clear,up,True,False,False,10,64,0,"['lava', 'clear', 'wall', 'clear', 'clear', 'wall', 'clear', 'wall', 'wall']"
1009,2,clear,clear,up,True,False,False,10,64,0,"['clear', 'clear', 'wall', 'lava', 'clear', 'wall', 'clear', 'clear', 'wall']"
1009,2,clear,clear,left,True,False,True,10,64,0,"['clear', 'clear', 'wall', 'clear', 'clear', 'wall', 'lava', 'clear', 'wall']"
1009,2,clear,clear,up,True,False,False,10,67,0,"['wall', 'clear', 'clear', 'mud', 'clear', 'clear', 'wall', 'lava', 'clear']"
1009,2,clear,clear,up,True,False,False,10,67,0,"['clear', 'clear', 'clear', 'wall', 'clear', 'clear', 'mud', 'clear', 'clear']"
1009,2,clear,clear,up,True,False,True,10,67,0,"['clear', 'clear', 'wall', 'clear', 'clear', 'clear', 'wall', 'clear', 'clear']"
1009,2,clear,clear,left,True,False,False,10,70,0,"['wall', 'mud', 'wall', 'clear', 'clear', 'wall', 'clear', 'clear', 'clear']"
1009,2,clear,clear,down,True,False,False,10,70,0,"['clear', 'wall', 'mud', 'wall', 'clear', 'clear', 'clear', 'clear', 'clear']"
1009,2,clear,clear,left,True,False,False,10,71,0,"['wall', 'clear', 'clear', 'clear', 'clear', 'clear', 'wall', 'wall', 'clear']"
1009,2,clear,clear,left,True,False,False,10,71,0,"['wall', 'wall', 'clear', 'clear', 'clear', 'clear', 'lava', 'wall', 'wall']"
1009,2,clear,clear,left,True,False,False,10,71,0,"['wall', 'wall', 'wall', 'clear', 'clear', 'clear', 'clear', 'lava', 'wall']"
1009,2,clear,clear,down,True,False,True,10,71,0,"['wall', 'wall', 'wall', 'clear', 'clear', 'clear', 'clear', 'clear', 'lava']"
1009,2,clear,clear,up,True,False,False,10,74,0,"['clear', 'clear', 'clear', 'clear', 'clear', 'lava', 'mud', 'wall', 'clear']"
1009,2,clear,clear,right,True,False,False,10,74,0,"['wall', 'wall', 'wall', 'clear', 'clear', 'clear', 'clear', 'clear', 'lava']"
1009,2,clear,clear,right,True,False,False,10,74,0,"['wall', 'wall', 'wall', 'clear', 'clear', 'clear', 'clear', 'lava', 'wall']"
1009,2,clear,clear,right,True,False,False,10,74,0,"['wall', 'wall', 'clear', 'clear', 'clear', 'clear', 'lava', 'wall', 'wall']"
1009,2,clear,clear,right,True,False,False,10,74,0,"['wall', 'clear', 'clear', 'clear', 'clear', 'clear', 'wall', 'wall', 'clear']"
1009,2,clear,clear,right,True,False,False,10,74,0,"['clear', 'clear', 'wall', 'clear', 'clear', 'clear', 'wall', 'clear', 'clear']"
1009,2,clear,clear,right,True,False,False,10,74,0,"['clear', 'wall', 'lava', 'clear', 'clear', 'clear', 'clear', 'clear', 'wall']"
1009,2,clear,clear,right,True,False,False,10,74,0,"['wall', 'lava', 'lava', 'clear', 'clear', 'clear', 'clear', 'wall', 'clear']"
1009,2,clear,clear,right,True,False,False,10,74,0,"['lava', 'lava', 'clear', 'clear', 'clear', 'clear', 'wall', 'clear', 'clear']"
1009,2,clear,clear,up,True,False,False,10,74,0,"['lava', 'clear', 'edge', 'clear', 'clear', 'edge', 'clear', 'clear', 'edge']"
1009,2,clear,clear,up,True,False,False,10,74,0,"['clear', 'clear', 'edge', 'lava', 'clear', 'edge', 'clear', 'clear', 'edge']"
1009,2,clear,clear,up,True,False,False,10,75,0,"['clear', 'clear', 'edge', 'clear', 'clear', 'edge', 'lava', 'clear', 'edge']"
1009,2,clear,clear,left,True,False,False,10,75,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'edge', 'clear', 'clear', 'edge']"
1009,2,clear,clear,left,True,False,False,10,75,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'clear', 'wall', 'clear', 'clear']"
1009,2,clear,clear,left,True,False,False,10,75,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'clear', 'wall', 'wall', 'clear']"
1009,2,clear,clear,left,True,False,False,10,75,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'clear', 'mud', 'wall', 'wall']"
1009,2,clear,clear,left,True,False,False,10,75,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'clear', 'wall', 'mud', 'wall']"
1009,2,clear,clear,left,True,False,False,10,75,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'clear', 'clear', 'wall', 'mud']"
1009,2,clear,clear,down,True,False,True,10,75,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'clear', 'wall', 'clear', 'wall']"
1009,2,clear,clear,up,True,False,False,10,78,0,"['clear', 'clear', 'clear', 'wall', 'clear', 'wall', 'wall', 'wall', 'clear']"
1009,2,clear,clear,left,True,False,False,10,78,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'clear', 'wall', 'clear', 'wall']"
1009,2,clear,clear,left,True,False,False,10,78,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'clear', 'clear', 'wall', 'clear']"
1009,2,clear,clear,left,True,False,False,10,78,0,"['edge', 'edge', 'edge', 'clear', 'clear', 'clear', 'flag', 'clear', 'wall']"
1009,2,clear,flag,down,True,False,False,10,78,0,"['edge', 'edge', 'edge', 'edge', 'clear', 'clear', 'edge', 'flag', 'clear']"
1009,3,clear,clear,down,True,False,False,10,78,0,"['edge', 'clear', 'clear', 'edge', 'clear', 'wall', 'edge', 'clear', 'clear']"
1009,3,clear,clear,right,True,False,False,10,78,0,"['edge', 'clear', 'wall', 'edge', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,right,True,False,False,10,78,0,"['clear', 'wall', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,right,True,False,False,10,78,0,"['wall', 'clear', 'wall', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,right,True,False,False,10,78,0,"['clear', 'wall', 'wall', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,right,True,False,False,10,78,0,"['wall', 'wall', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,right,True,False,False,10,78,0,"['wall', 'clear', 'mud', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,right,True,False,False,10,78,0,"['clear', 'mud', 'mud', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,right,True,False,False,10,78,0,"['mud', 'mud', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,right,True,False,False,10,78,0,"['mud', 'clear', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,up,True,False,True,10,78,0,"['clear', 'clear', 'edge', 'clear', 'clear', 'edge', 'edge', 'edge', 'edge']"
1009,3,clear,clear,down,True,False,False,10,81,0,"['mud', 'wall', 'edge', 'clear', 'clear', 'edge', 'clear', 'clear', 'edge']"
1009,3,clear,clear,left,True,False,False,10,81,0,"['clear', 'clear', 'edge', 'clear', 'clear', 'edge', 'edge', 'edge', 'edge']"
1009,3,clear,clear,left,True,False,False,10,81,0,"['mud', 'clear', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,left,True,False,False,10,82,0,"['mud', 'mud', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,left,True,False,False,10,82,0,"['clear', 'mud', 'mud', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,left,True,False,False,10,82,0,"['wall', 'clear', 'mud', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,left,True,False,False,10,82,0,"['wall', 'wall', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,left,True,False,False,10,82,0,"['clear', 'wall', 'wall', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,left,True,False,False,10,82,0,"['wall', 'clear', 'wall', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,left,True,False,False,10,82,0,"['clear', 'wall', 'clear', 'clear', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,up,True,False,False,10,82,0,"['edge', 'clear', 'wall', 'edge', 'clear', 'clear', 'edge', 'edge', 'edge']"
1009,3,clear,clear,up,True,False,False,10,82,0,"['edge', 'clear', 'clear', 'edge', 'clear', 'wall', 'edge', 'clear', 'clear']"
1009,3,clear,clear,up,True,False,False,10,82,0,"['edge', 'clear', 'wall', 'edge', 'clear', 'clear', 'edge', 'clear', 'wall']"
1009,3,clear,clear,up,True,False,False,10,82,0,"['edge', 'clear', 'wall', 'edge', 'clear', 'wall', 'edge', 'clear', 'clear']"
1009,3,clear,clear,up,True,False,False,10,82,0,"['edge', 'clear', 'clear', 'edge', 'clear', 'wall', 'edge', 'clear', 'wall']"
